2018-10-22 10:00;1m-1min-node_provider_all;dnn-10x100-1000epochs-bs128;training-6QLUF0big
2018-10-22 18:15;used-1min-node_provider_all;dnn-3x1000-1000epochs-bs128;training-ijHiH1big
2018-10-22 18:15;used-1min-status;dnn-5x100-1000epochs-bs128;training-0-hmHJbiR
2018-10-22 18:16;used-1min-status;dnn-5x100-100epochs-bs128;training-8-yMNJbig
2018-10-22 18:17;used-1min-status;dnn-5x100-5000epochs-bs128;training-3PiSH1biR
2018-10-22 18:18;used-1min-node_provider_all;dnn-3x1000-100epochs-bs128;training-l7_NNJxmR
2018-10-22 18:19;used-1min-node_provider_all;dnn-3x1000-5000epochs-bs128;training-FGivHJxiR
2018-10-22 18:20;used-1min-status;dnn-5x100-500epochs-bs128;training-udoKH1xmR
2018-10-22 18:20;used-1min-status;dnn-5x500-1000epochs-bs128;training-OQwFNJbig
2018-10-22 18:24;used-1min-status;dnn-5x500-100epochs-bs128;training-wRDbN1bmR
2018-10-22 18:27;used-1min-node_provider_all;dnn-3x1000-500epochs-bs128;training-bSuyN1xiR
2018-10-22 18:27;used-1min-status;dnn-5x500-5000epochs-bs128;training-_dUUHJbmg
2018-10-22 18:27;used-1min-status;dnn-5x500-500epochs-bs128;training-kv68H1big
2018-10-22 18:28;usr_1m-10min-status;dnn-10x100-1000epochs-bs128;training-oHvlHJbmg
2018-10-22 18:28;used-1min-node_provider_all;dnn-3x100-1000epochs-bs128;training-mUD_N1big
2018-10-22 18:28;usr_1m-10min-status;dnn-10x100-100epochs-bs128;training-LWtlNJbig
2018-10-22 18:28;usr_1m-10min-status;dnn-10x100-5000epochs-bs128;training-QW1_N1bmg
2018-10-22 18:28;usr_1m-10min-status;dnn-10x100-500epochs-bs128;training-3KY_NJbmg
2018-10-22 18:28;usr_1m-10min-status;dnn-3x1000-1000epochs-bs128;training-qHw_H1xmR
2018-10-22 18:28;usr_1m-10min-status;dnn-3x1000-100epochs-bs128;training-8srlNJbmg
2018-10-22 18:28;usr_1m-10min-status;dnn-3x1000-5000epochs-bs128;training-f_elN1xmR
2018-10-22 18:28;usr_1m-10min-status;dnn-3x1000-500epochs-bs128;training-O2WuNJbmg
2018-10-22 18:28;usr_1m-10min-status;dnn-3x100-1000epochs-bs128;training-20HuNJxig
2018-10-22 18:29;usr_1m-10min-status;dnn-3x100-100epochs-bs128;training-VQtXN1xmg
2018-10-22 18:29;usr_1m-10min-status;dnn-3x100-5000epochs-bs128;training-SA1XH1biR
2018-10-22 18:29;used-1min-node_provider_all;dnn-3x100-100epochs-bs128;training-pku9H1biR
2018-10-22 18:30;used-1min-node_provider_all;dnn-3x100-5000epochs-bs128;training-PLGjN1bmg
2018-10-22 18:30;usr_1m-10min-status;dnn-10x100-1000epochs-bs128;training-wjhjNJbmR
2018-10-22 18:30;used-1min-node_provider_all;dnn-3x100-500epochs-bs128;training-BLbjN1big
2018-10-22 18:31;usr_1m-10min-status;dnn-3x100-500epochs-bs128;training-sHr6H1big
2018-10-22 18:36;usr_1m-10min-status;dnn-3x10-1000epochs-bs128;training-NlQNvJbmg
2018-10-22 18:36;usr_1m-10min-status;dnn-3x100-500epochs-bs128;training-pCjHD1biR
2018-10-22 18:37;usr_1m-10min-status;dnn-3x10-100epochs-bs128;training-A1DFDJbmg
2018-10-22 18:39;usr_1m-10min-status;dnn-3x10-100epochs-bs128;training-KVKov1bmR
2018-10-22 18:42;usr_1m-10min-status;dnn-3x10-5000epochs-bs128;training-sXQaD1xig
2018-10-22 18:44;usr_1m-10min-status;dnn-3x10-500epochs-bs128;training-vzpUvJxmR
2018-10-22 18:45;usr_1m-10min-status;dnn-3x10-5000epochs-bs128;training-q3n_vJbmg
2018-10-22 18:45;usr_1m-10min-status;dnn-5x100-1000epochs-bs128;training-qVc_D1xmg
2018-10-22 18:50;usr_1m-10min-status;dnn-5x100-100epochs-bs128;training-8wzWOJxig
2018-10-22 18:51;usr_1m-10min-status;dnn-5x100-1000epochs-bs128;training-CgVndJxiR
2018-10-22 18:51;usr_1m-10min-status;dnn-5x100-5000epochs-bs128;training-BoKnOJxiR
2018-10-22 18:53;usr_1m-10min-status;dnn-5x100-5000epochs-bs128;training-yjBIdJxig
2018-10-22 18:55;usr_1m-10min-status;dnn-5x100-500epochs-bs128;training-YErFOJxmg
2018-10-22 18:56;usr_1m-10min-status;dnn-5x100-500epochs-bs128;training-aCmhd1xig
2018-10-22 18:58;usr_1m-10min-status;dnn-5x500-1000epochs-bs128;training-SW-0OJbig
2018-10-22 19:00;usr_1m-10min-status;dnn-5x500-1000epochs-bs128;training-sJffd1xiR
2018-10-22 19:00;usr_1m-10min-status;dnn-5x500-100epochs-bs128;training-abkYO1biR
2018-10-22 19:00;usr_1m-10min-status;dnn-5x500-5000epochs-bs128;training-ebSLOJbiR
2018-10-22 19:02;usr_1m-10min-status;dnn-5x500-100epochs-bs128;training-Mq4wdJbiR
2018-10-22 19:04;usr_1m-10min-status;dnn-5x500-500epochs-bs128;training-shwXdJbmR
2018-10-22 19:04;usr_1m-10min-status;dnn-5x500-500epochs-bs128;training-6arud1xmR
2018-10-22 19:06;usr_1m-10s-status;dnn-10x100-1000epochs-bs128;training-ns0RKJbig
2018-10-22 19:08;usr_1m-10s-status;dnn-10x100-100epochs-bs128;training-J4liK1bmR
2018-10-22 19:08;usr_1m-10s-status;dnn-10x100-1000epochs-bs128;training-JzJGFJbiR
2018-10-22 19:11;usr_1m-10s-status;dnn-10x100-5000epochs-bs128;training-DTCNFJxiR
2018-10-22 19:12;usr_1m-10s-status;dnn-10x100-5000epochs-bs128;training-Wy0KFJbig
2018-10-22 19:15;usr_1m-10s-status;dnn-10x100-500epochs-bs128;training-ckgAKJbmg
2018-10-22 19:16;usr_1m-10s-status;dnn-10x100-500epochs-bs128;training-mna1F1xiR
2018-10-22 19:16;usr_1m-10s-status;dnn-3x1000-1000epochs-bs128;training-dRhbF1xig
2018-10-22 19:22;usr_1m-10s-status;dnn-3x1000-100epochs-bs128;training-iBkjFJxmR
2018-10-22 19:22;usr_1m-10s-status;dnn-3x1000-5000epochs-bs128;training-5-dCF1xmg
2018-10-22 19:26;usr_1m-10s-status;dnn-3x1000-1000epochs-bs128;training-no2G5Jxig
2018-10-22 19:26;usr_1m-10s-status;dnn-3x1000-500epochs-bs128;training-c8LGcJbmg
2018-10-22 19:30;usr_1m-10s-status;dnn-3x1000-500epochs-bs128;training-ZCi551xmg
2018-10-22 19:40;usr_1m-10s-status;dnn-3x100-1000epochs-bs128;training-Fvq3cJbmg
2018-10-22 19:41;usr_1m-10s-status;dnn-3x100-1000epochs-bs128;training-k6s65JbiR
2018-10-22 19:44;usr_1m-10s-status;dnn-3x100-100epochs-bs128;training-gK57p1big
2018-10-22 19:46;usr_1m-10s-status;dnn-3x100-5000epochs-bs128;training-_Bwvt1bmg
2018-10-22 19:50;usr_1m-10s-status;dnn-3x100-100epochs-bs128;training-zWb0t1bmg
2018-10-22 19:58;usr_1m-10s-status;dnn-3x100-500epochs-bs128;training-msQ3t1xiR
2018-10-22 20:03;usr_1m-10s-status;dnn-3x100-500epochs-bs128;training-QtASh1xmg
2018-10-22 20:07;usr_1m-10s-status;dnn-3x10-1000epochs-bs128;training-uvJTh1xmR
2018-10-22 20:07;usr_1m-10s-status;dnn-3x10-1000epochs-bs128;training-H_ZAh1bmR
2018-10-22 20:13;usr_1m-10s-status;dnn-3x10-100epochs-bs128;training-KKWl2Jxig
2018-10-22 20:18;usr_1m-10s-status;dnn-3x10-100epochs-bs128;training-nMCiTJxmg
2018-10-22 20:26;usr_1m-10s-status;dnn-3x10-5000epochs-bs128;training-Q7VaoJbmR
2018-10-22 20:27;usr_1m-10s-status;dnn-3x10-5000epochs-bs128;training-erJ-oJxiR
2018-10-22 20:31;usr_1m-10s-status;dnn-3x10-500epochs-bs128;training-hbZro1xig
2018-10-22 20:37;usr_1m-10s-status;dnn-5x100-1000epochs-bs128;training-VnU401bmg
2018-10-22 20:37;usr_1m-10s-status;dnn-5x100-100epochs-bs128;training-FAiS01xmg
2018-10-22 20:40;usr_1m-10s-status;dnn-3x10-500epochs-bs128;training-Nn75A1xmR
2018-10-22 20:55;usr_1m-10s-status;dnn-5x100-5000epochs-bs128;training-4GNH1JbiR
2018-10-22 20:56;usr_1m-10s-status;dnn-5x100-500epochs-bs128;training-2yBN1JxmR
2018-10-22 21:05;usr_1m-10s-status;dnn-5x500-1000epochs-bs128;training-EDFQ1JxmR
2018-10-22 21:07;usr_1m-10s-status;dnn-5x100-5000epochs-bs128;training-yz6j1JbmR
2018-10-22 21:09;usr_used_1m-1min-status;dnn-5x100-500epochs-bs128;training-8X5kbJbmR
2018-10-22 21:09;usr_1m-1min-status;dnn-5x100-500epochs-bs128;training-iqJkx1xmR
2018-10-22 21:09;usr_used-1min-status;dnn-5x100-500epochs-bs128;training-lfLzbJbmR
2018-10-22 21:09;usr-1min-status;dnn-5x100-500epochs-bs128;training-KtQkxJxmR
2018-10-22 21:11;usr_1m-10s-status;dnn-5x500-100epochs-bs128;training-wozMxJbmg
2018-10-22 21:13;usr_1m-10s-status;dnn-5x500-100epochs-bs128;training-WtxHx1big
2018-10-22 21:18;usr_1m-10s-status;dnn-5x500-5000epochs-bs128;training-Wt71b1xig
2018-10-22 21:22;usr_1m-10s-status;dnn-5x500-5000epochs-bs128;training-dS98x1xmR
2018-10-22 21:29;usr_1m-10s-status;dnn-5x500-500epochs-bs128;training-Wiana1big
2018-10-22 21:35;usr_1m-1min-status;dnn-10x100-1000epochs-bs128;training-qihAaJxmg
2018-10-22 21:36;usr_1m-10s-status;dnn-5x500-500epochs-bs128;training-gWLx-Jxmg
2018-10-22 21:40;usr_1m-1min-status;dnn-10x100-100epochs-bs128;training-uRHwa1bmR
2018-10-22 21:43;usr_1m-1min-status;dnn-10x100-100epochs-bs128;training-F5De-1xmR
2018-10-22 21:44;usr_1m-1min-status;dnn-10x100-5000epochs-bs128;training-A2szBJxig
2018-10-22 21:52;usr_1m-1min-status;dnn-10x100-500epochs-bs128;training-R_PAB1xiR
2018-10-22 22:00;usr_1m-1min-status;dnn-10x100-5000epochs-bs128;training-95k6B1biR
2018-10-22 22:07;usr_1m-1min-status;dnn-3x1000-1000epochs-bs128;training-iamcY1biR
2018-10-22 22:13;usr_1m-1min-status;dnn-3x1000-100epochs-bs128;training-FayPL1xig
2018-10-22 22:16;usr_1m-1min-status;dnn-3x1000-5000epochs-bs128;training-XZ7uYJbmg
2018-10-22 22:21;usr_1m-1min-status;dnn-3x1000-1000epochs-bs128;training-lfaMPJbiR
2018-10-22 22:22;usr_1m-1min-status;dnn-3x1000-500epochs-bs128;training-BUPIPJxmR
2018-10-22 22:25;usr_1m-1min-status;dnn-3x1000-500epochs-bs128;training-L87pP1xmg
2018-10-22 22:30;usr_1m-1min-status;dnn-3x100-1000epochs-bs128;training-UVyLP1xmg
2018-10-22 22:33;usr_1m-1min-status;dnn-3x100-100epochs-bs128;training-wW4lE1bmR
2018-10-22 22:36;usr_1m-1min-status;dnn-3x100-1000epochs-bs128;training-zOjgy1bmg
2018-10-22 22:41;usr_1m-1min-status;dnn-3x100-5000epochs-bs128;training-ZjWvs1bmR
2018-10-22 22:42;usr_1m-1min-status;dnn-3x100-5000epochs-bs128;training-FMbFy1xiR
2018-10-22 22:47;usr_1m-1min-status;dnn-3x100-500epochs-bs128;training-LbRfy1xiR
2018-10-22 22:50;usr_1m-1min-status;dnn-3x100-500epochs-bs128;training-uMG_yJbmg
2018-10-22 22:51;usr_1m-1min-status;dnn-3x10-1000epochs-bs128;training-TeL9y1bmg
2018-10-22 22:54;usr_1m-1min-status;dnn-3x10-100epochs-bs128;training-R1Cg81xig
2018-10-22 23:01;usr_1m-1min-status;dnn-3x10-1000epochs-bs128;training-O7mo8JxiR
2018-10-22 23:05;usr_1m-1min-status;dnn-3x10-5000epochs-bs128;training-i-wY8JxiR
2018-10-22 23:09;usr_1m-1min-status;dnn-3x10-500epochs-bs128;training-JQ79UJbig
2018-10-22 23:12;usr_1m-1min-status;dnn-5x100-1000epochs-bs128;training-0jAiQ1xiR
2018-10-22 23:14;usr_1m-1min-status;dnn-3x10-5000epochs-bs128;training-x5qnQJxig
2018-10-22 23:16;usr_1m-1min-status;dnn-5x100-100epochs-bs128;training-Fc5dwJbig
2018-10-22 23:22;usr_1m-1min-status;dnn-5x100-100epochs-bs128;training-epHYQ1xmR
2018-10-22 23:28;usr_1m-1min-status;dnn-5x100-5000epochs-bs128;training-MPcew1bmg
2018-10-22 23:28;usr_1m-1min-status;dnn-5x100-5000epochs-bs128;training-vsy6w1xig
2018-10-22 23:28;usr_1m-1s-status;dnn-5x100-500epochs-bs128;training-Q_Qew1xmR
2018-10-22 23:28;usr_1m-30s-status;dnn-5x100-500epochs-bs128;training-mk3ewJbmg
2018-10-22 23:28;usr_1m-5min-status;dnn-5x100-500epochs-bs128;training-BpMglJxiR
2018-10-22 23:30;usr_1m-1min-status;dnn-5x500-1000epochs-bs128;training-2e8W_1xig
2018-10-22 23:33;usr_1m-1min-status;dnn-5x500-1000epochs-bs128;training-cv0H_1xmR
2018-10-22 23:37;usr_1m-1min-status;dnn-5x500-100epochs-bs128;training-lcx0_1xmg
2018-10-22 23:37;usr_1m-1min-status;dnn-5x500-100epochs-bs128;training-je3A_1xmg
2018-10-22 23:40;usr_1m-1min-status;dnn-5x500-5000epochs-bs128;training-qjrfl1big
2018-10-22 23:43;usr_1m-1min-status;dnn-5x500-5000epochs-bs128;training-b81ulJxmg
2018-10-22 23:43;usr_1m-1min-status;dnn-5x500-500epochs-bs128;training-NY9ul1bmg
2018-10-22 23:49;usr_1m-1s-status;dnn-10x100-1000epochs-bs128;training-IooVX1xiR
2018-10-23 00:00;usr_1m-1min-status;dnn-5x500-500epochs-bs128;training-panlu1xmg
2018-10-23 00:02;usr_1m-1s-status;dnn-10x100-100epochs-bs128;training-fKIju1big
2018-10-23 00:07;usr_1m-1s-status;dnn-10x100-5000epochs-bs128;training-TZsI91xmg
2018-10-23 00:19;usr_1m-1s-status;dnn-10x100-500epochs-bs128;training-N8-9r1xiR
2018-10-23 00:19;usr_1m-1s-status;dnn-10x100-100epochs-bs128;training-JKdC9JxmR
2018-10-23 00:21;usr_1m-1s-status;dnn-3x1000-1000epochs-bs128;training-ASqRC1xiR
2018-10-23 00:21;usr_1m-1s-status;dnn-3x1000-1000epochs-bs128;training-d9bzj1xmR
2018-10-23 00:22;usr_1m-1s-status;dnn-3x1000-100epochs-bs128;training-JLQzCJbmg
2018-10-23 00:24;usr_1m-1s-status;dnn-3x1000-100epochs-bs128;training-JOcnC1xmR
2018-10-23 00:33;usr_1m-1s-status;dnn-3x1000-5000epochs-bs128;training-E5-PCJxiR
2018-10-23 00:44;usr_1m-1s-status;dnn-3x1000-5000epochs-bs128;training-8kuO3JbiR
2018-10-23 00:45;usr_1m-1s-status;dnn-3x1000-500epochs-bs128;training-8totqJxmg
2018-10-23 00:46;usr_1m-1s-status;dnn-3x100-1000epochs-bs128;training-j7yp31xig
2018-10-23 01:45;usr_1m-1s-status;dnn-3x1000-500epochs-bs128;training-Lcc_kbxiR
2018-10-23 01:56;usr_1m-1s-status;dnn-3x100-100epochs-bs128;training-KN9tmxbig
2018-10-23 02:03;usr_1m-1s-status;dnn-3x100-100epochs-bs128;training-esfumxbig
2018-10-23 02:07;usr_1m-1s-status;dnn-3x100-5000epochs-bs128;training-bFGiWxxiR
2018-10-23 02:17;usr_1m-1s-status;dnn-3x100-5000epochs-bs128;training-7ZDYWbbiR
2018-10-23 02:32;usr_1m-1s-status;dnn-3x100-500epochs-bs128;training-b_QoMbxig
2018-10-23 02:42;usr_1m-1s-status;dnn-3x100-500epochs-bs128;training-CGQinxbig
2018-10-23 02:47;usr_1m-1s-status;dnn-3x10-1000epochs-bs128;training-PX7KnbbmR
2018-10-23 02:59;usr_1m-1s-status;dnn-3x10-100epochs-bs128;training-PXqkVbxmg
2018-10-23 03:16;usr_1m-1s-status;dnn-3x10-5000epochs-bs128;training-2szkIbbiR
2018-10-23 03:22;usr_1m-1s-status;dnn-3x10-1000epochs-bs128;training-U1o5Ibxig
2018-10-23 04:33;usr_1m-1s-status;dnn-3x10-500epochs-bs128;training-hyzoFbbmg
2018-10-23 04:45;usr_1m-1s-status;dnn-3x10-500epochs-bs128;training-rZIGcbxiR
2018-10-23 04:57;usr_1m-1s-status;dnn-5x100-1000epochs-bs128;training-h3ql5xbmg
2018-10-23 05:05;usr_1m-1s-status;dnn-5x100-1000epochs-bs128;training-jJEHpxbig
2018-10-23 07:45;usr_used_1m-1min-node_provider_all;dnn-5x100-500epochs-bs128;training-fNh2Exxmg
2018-10-23 07:45;usr_1m-1min-node_provider_all;dnn-5x100-500epochs-bs128;training-EC-hEbbmg
2018-10-23 07:46;usr_used-1min-node_provider_all;dnn-5x100-500epochs-bs128;training-LwE2Exxig
2018-10-23 07:46;usr-1min-node_provider_all;dnn-5x100-500epochs-bs128;training-x9Q2EbbmR
2018-10-23 07:46;usr_1m-1s-node_provider_all;dnn-5x100-500epochs-bs128;training-QvjhEbbiR
2018-10-23 07:46;usr_1m-10s-node_provider_all;dnn-5x100-500epochs-bs128;training-hSgTExbig
2018-10-23 07:46;usr_1m-30s-node_provider_all;dnn-5x100-500epochs-bs128;training-DRWoPxbmR
2018-10-23 07:46;usr_1m-5min-node_provider_all;dnn-5x100-500epochs-bs128;training-Lt4TExbiR
2018-10-23 07:46;usr_1m-10min-node_provider_all;dnn-5x100-500epochs-bs128;training-mOvTPbbig
2018-10-23 07:46;usr_used_1m-1min-node_provider;dnn-5x100-500epochs-bs128;training-uS5oPbbig
2018-10-23 07:46;usr_1m-1min-node_provider;dnn-5x100-500epochs-bs128;training-0-oTPxxmR
2018-10-23 08:22;usr_used-1min-node_provider;dnn-5x100-500epochs-bs128;training-724J8bxig
2018-10-23 08:25;usr-1min-node_provider;dnn-5x100-500epochs-bs128;training-4zYs8xxig
2018-10-23 08:30;usr_1m-1s-node_provider;dnn-5x100-500epochs-bs128;training-KqIgQbxmR
2018-10-23 08:35;usr_1m-10s-node_provider;dnn-5x100-500epochs-bs128;training-itUHQxxig
2018-10-23 08:38;usr_1m-30s-node_provider;dnn-5x100-500epochs-bs128;training-GyZTQxbig
2018-10-23 08:47;usr_1m-5min-node_provider;dnn-5x100-500epochs-bs128;training-lIU6wxbiR
2018-10-23 08:51;usr_1m-10min-node_provider;dnn-5x100-500epochs-bs128;training-viDVlbbiR
2018-10-23 09:37;usr_1m-1s-status;dnn-5x100-100epochs-bs128;training-3T-X9bbiR
2018-10-23 10:22;usr_1m-1min-node_provider_all;dnn-3x100-500epochs-bs128;training-miIp6xbiR
2018-10-23 10:22;usr_1m-1min-node_provider_all;dnn-5x500-500epochs-bs128;training-3Lctexxig
2018-10-23 10:22;usr_1m-1min-node_provider_all;dnn-3x1000-500epochs-bs128;training-yD0pexbmR
2018-10-23 10:22;usr_1m-1min-node_provider_all;dnn-10x100-500epochs-bs128;training-n_-tebxmg
2018-10-23 10:22;usr_1m-1min-node_provider_all;dnn-3x10-500epochs-bs128;training-0uyp6xbmR
2018-10-23 10:22;usr_1m-1min-node_provider;dnn-3x100-500epochs-bs128;training-mhup6bxmg
2018-10-23 10:22;usr_1m-1min-node_provider;dnn-5x500-500epochs-bs128;training-OP3t6bxiR
2018-10-23 10:22;usr_1m-1min-node_provider;dnn-3x1000-500epochs-bs128;training-BWmhexxiR
2018-10-23 10:23;usr_1m-1min-node_provider;dnn-10x100-500epochs-bs128;training-Uv7hexbmg
2018-10-23 10:23;usr_1m-1min-node_provider;dnn-3x10-500epochs-bs128;training-fANh6bxiR
2018-10-23 10:52;used-1min-node_provider_all;dnn-5x100-500epochs-bs128;training-2c-Gz-bmg
2018-10-23 14:33;usr_1m-1min-node_provider;dnn-5x100-100epochs-bs128;training-Neusp-bmR
2018-10-23 14:33;usr_1m-1min-node_provider;dnn-5x500-100epochs-bs128;training-ILRUtaxmg
